taxonID	identifier	datasetID	datasetName	acceptedNameUsageID	parentNameUsageID	taxonomicStatus	taxonRank	verbatimTaxonRank	scientificName	kingdom	phylum	class	order	superfamily	family	genericName	genus	subgenus	specificEpithet	infraspecificEpithet	scientificNameAuthorship	source	namePublishedIn	nameAccordingTo	modified	description	taxonConceptID	scientificNameID	references	isExtinct
54134242	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115237	NA	synonym	species	NA	Trichomanes tranninense Fée	Plantae	NA	NA	NA	NA	NA	Trichomanes	Polyphlebium	NA	tranninense	NA	Fée	NA	NA	NA	NA	NA	NA	ferns-2064-syn-12	http://www.catalogueoflife.org/col/details/species/id/de7c5f4603b06cb58fe4d2e380c0a2e3/synonym/4eddc0be31c496fa16611d4017def964	NA
54134243	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115237	NA	synonym	species	NA	Vandenboschia pyxidifera (L.) Copel.	Plantae	NA	NA	NA	NA	NA	Vandenboschia	Polyphlebium	NA	pyxidifera	NA	(L.) Copel.	NA	NA	NA	NA	NA	NA	ferns-2064-syn-13	http://www.catalogueoflife.org/col/details/species/id/de7c5f4603b06cb58fe4d2e380c0a2e3/synonym/3cd366d050510f037e2bd2900603b374	NA
54115237	de7c5f4603b06cb58fe4d2e380c0a2e3	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54990875	accepted name	species	NA	Polyphlebium pyxidiferum (L.) Ebihara & Dubuisson	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Polyphlebium	Polyphlebium	NA	pyxidiferum	NA	(L.) Ebihara & Dubuisson	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2064	http://www.catalogueoflife.org/col/details/species/id/de7c5f4603b06cb58fe4d2e380c0a2e3	FALSE
54134245	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115238	NA	ambiguous synonym	species	NA	Trichomanes tenuissimum V. D. Bosch	Plantae	NA	NA	NA	NA	NA	Trichomanes	Polyphlebium	NA	tenuissimum	NA	v. d. Bosch	NA	NA	NA	NA	NA	NA	ferns-2066-syn-1	http://www.catalogueoflife.org/col/details/species/id/d23764ecf210d56d35b7cb21e53d2ffe/synonym/2bde22406da00c57458747005b60a55e	NA
54115238	d23764ecf210d56d35b7cb21e53d2ffe	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54990875	provisionally accepted name	species	NA	Polyphlebium tenuissimum (V. D. Bosch) comb. ined.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Polyphlebium	Polyphlebium	NA	tenuissimum	NA	(v. d. Bosch) comb. ined.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2066	http://www.catalogueoflife.org/col/details/species/id/d23764ecf210d56d35b7cb21e53d2ffe	FALSE
54134246	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115239	NA	synonym	species	NA	Trichomanes ulei Christ	Plantae	NA	NA	NA	NA	NA	Trichomanes	Polyphlebium	NA	ulei	NA	Christ	NA	NA	NA	NA	NA	NA	ferns-2067-syn-1	http://www.catalogueoflife.org/col/details/species/id/73a9025eed0127e546027716869632fa/synonym/d1cb3a14b6c2a1f3d131e8446e0796b1	NA
54115239	73a9025eed0127e546027716869632fa	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54990875	provisionally accepted name	species	NA	Polyphlebium ulei (Christ) comb. ined.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Polyphlebium	Polyphlebium	NA	ulei	NA	(Christ) comb. ined.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2067	http://www.catalogueoflife.org/col/details/species/id/73a9025eed0127e546027716869632fa	FALSE
54134247	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115240	NA	synonym	species	NA	Trichomanes venosum R. Br.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Polyphlebium	NA	venosum	NA	R. Br.	NA	NA	NA	NA	NA	NA	ferns-2068-syn-1	http://www.catalogueoflife.org/col/details/species/id/df4118fe0e8d78cf3b73f4eb56f1949f/synonym/d00990ee1febd7f2961ab7ec897a2d61	NA
54134248	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115240	NA	synonym	species	NA	Phlebiophyllum venustum V. D. Bosch	Plantae	NA	NA	NA	NA	NA	Phlebiophyllum	Polyphlebium	NA	venustum	NA	v. d. Bosch	NA	NA	NA	NA	NA	NA	ferns-2068-syn-2	http://www.catalogueoflife.org/col/details/species/id/df4118fe0e8d78cf3b73f4eb56f1949f/synonym/96f74922a74a59eee3d21096e5a2b8e0	NA
54134249	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115240	NA	synonym	species	NA	Crepidomanes venosum (R. Br.) Bostock	Plantae	NA	NA	NA	NA	NA	Crepidomanes	Polyphlebium	NA	venosum	NA	(R. Br.) Bostock	NA	NA	NA	NA	NA	NA	ferns-2068-syn-3	http://www.catalogueoflife.org/col/details/species/id/df4118fe0e8d78cf3b73f4eb56f1949f/synonym/c6f80fe268810e7de45a5528ad5c00ff	NA
54134250	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115240	NA	synonym	species	NA	Trichomanes venustulum Col.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Polyphlebium	NA	venustulum	NA	Col.	NA	NA	NA	NA	NA	NA	ferns-2068-syn-4	http://www.catalogueoflife.org/col/details/species/id/df4118fe0e8d78cf3b73f4eb56f1949f/synonym/1a57f37fdfb4680c346e77cb4e28d41f	NA
54115240	df4118fe0e8d78cf3b73f4eb56f1949f	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54990875	accepted name	species	NA	Polyphlebium venosum (R. Br.) Copel.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Polyphlebium	Polyphlebium	NA	venosum	NA	(R. Br.) Copel.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2068	http://www.catalogueoflife.org/col/details/species/id/df4118fe0e8d78cf3b73f4eb56f1949f	FALSE
54134251	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115241	NA	synonym	species	NA	Reediella vieillardii (V. D. Bosch) Pic. Serm.	Plantae	NA	NA	NA	NA	NA	Reediella	Polyphlebium	NA	vieillardii	NA	(v. d. Bosch) Pic. Serm.	NA	NA	NA	NA	NA	NA	ferns-2069-syn-1	http://www.catalogueoflife.org/col/details/species/id/a01d9347fd127ab1c529e45ae9590fd6/synonym/149ba13937589e5cdb12cba6b1e52755	NA
54134252	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115241	NA	synonym	species	NA	Crepidophyllum vieillardii (V. D. Bosch) Reed	Plantae	NA	NA	NA	NA	NA	Crepidophyllum	Polyphlebium	NA	vieillardii	NA	(v. d. Bosch) Reed	NA	NA	NA	NA	NA	NA	ferns-2069-syn-2	http://www.catalogueoflife.org/col/details/species/id/a01d9347fd127ab1c529e45ae9590fd6/synonym/f899d909dc2184a62b06e2abf0dd07be	NA
54134253	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115241	NA	synonym	species	NA	Crepidopteris vieillardii (V. D. Bosch) Copel.	Plantae	NA	NA	NA	NA	NA	Crepidopteris	Polyphlebium	NA	vieillardii	NA	(v. d. Bosch) Copel.	NA	NA	NA	NA	NA	NA	ferns-2069-syn-3	http://www.catalogueoflife.org/col/details/species/id/a01d9347fd127ab1c529e45ae9590fd6/synonym/977a94a935850f2d837f39b09a2ad2bd	NA
54134254	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115241	NA	synonym	species	NA	Trichomanes jungermannioides Fourn.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Polyphlebium	NA	jungermannioides	NA	Fourn.	NA	NA	NA	NA	NA	NA	ferns-2069-syn-4	http://www.catalogueoflife.org/col/details/species/id/a01d9347fd127ab1c529e45ae9590fd6/synonym/a412d0810ccb5ea651d4593aab822a11	NA
54134255	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115241	NA	synonym	species	NA	Trichomanes vieillardii V. D. Bosch	Plantae	NA	NA	NA	NA	NA	Trichomanes	Polyphlebium	NA	vieillardii	NA	v. d. Bosch	NA	NA	NA	NA	NA	NA	ferns-2069-syn-5	http://www.catalogueoflife.org/col/details/species/id/a01d9347fd127ab1c529e45ae9590fd6/synonym/de7c6916777cd35742bdd8ee80a2da50	NA
54115241	a01d9347fd127ab1c529e45ae9590fd6	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54990875	accepted name	species	NA	Polyphlebium vieillardii (V. D. Bosch) Ebihara & K. Iwats.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Polyphlebium	Polyphlebium	NA	vieillardii	NA	(v. d. Bosch) Ebihara & K. Iwats.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2069	http://www.catalogueoflife.org/col/details/species/id/a01d9347fd127ab1c529e45ae9590fd6	FALSE
54134256	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115242	NA	synonym	species	NA	Reediella werneri (Rosenst.) Pic. Serm.	Plantae	NA	NA	NA	NA	NA	Reediella	Polyphlebium	NA	werneri	NA	(Rosenst.) Pic. Serm.	NA	NA	NA	NA	NA	NA	ferns-2070-syn-1	http://www.catalogueoflife.org/col/details/species/id/3991a98744e83c6228f0971e756a345f/synonym/fb84990af95265483e96e1f6d96cfcf5	NA
54134257	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115242	NA	synonym	species	NA	Crepidophyllum werneri (Rosenst.) Reed	Plantae	NA	NA	NA	NA	NA	Crepidophyllum	Polyphlebium	NA	werneri	NA	(Rosenst.) Reed	NA	NA	NA	NA	NA	NA	ferns-2070-syn-2	http://www.catalogueoflife.org/col/details/species/id/3991a98744e83c6228f0971e756a345f/synonym/474debacd9a2018c87680d453a60edd4	NA
54134258	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115242	NA	synonym	species	NA	Crepidopteris werneri (Rosenst.) Copel.	Plantae	NA	NA	NA	NA	NA	Crepidopteris	Polyphlebium	NA	werneri	NA	(Rosenst.) Copel.	NA	NA	NA	NA	NA	NA	ferns-2070-syn-3	http://www.catalogueoflife.org/col/details/species/id/3991a98744e83c6228f0971e756a345f/synonym/14692b7d6aefeaee2c900df7872d4fe7	NA
54134259	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115242	NA	synonym	species	NA	Trichomanes werneri Rosenst.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Polyphlebium	NA	werneri	NA	Rosenst.	NA	NA	NA	NA	NA	NA	ferns-2070-syn-4	http://www.catalogueoflife.org/col/details/species/id/3991a98744e83c6228f0971e756a345f/synonym/ac1e65455c5879d29cb4caf70aa7973a	NA
54115242	3991a98744e83c6228f0971e756a345f	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54990875	accepted name	species	NA	Polyphlebium werneri (Rosenst.) Ebihara & K. Iwats.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Polyphlebium	Polyphlebium	NA	werneri	NA	(Rosenst.) Ebihara & K. Iwats.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2070	http://www.catalogueoflife.org/col/details/species/id/3991a98744e83c6228f0971e756a345f	FALSE
54134260	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115243	NA	synonym	species	NA	Trichomanes angustifrons (Fée) W. Boer	Plantae	NA	NA	NA	NA	NA	Trichomanes	Didymoglossum	NA	angustifrons	NA	(Fée) W. Boer	NA	NA	NA	NA	NA	NA	ferns-2072-syn-1	http://www.catalogueoflife.org/col/details/species/id/abfb16f06e7b7d28259c54b620b7c565/synonym/d52a43d65e6c374972b004f183c05c8c	NA
54134261	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115243	NA	synonym	infraspecies	var.	Trichomanes muscoides var. angustifrons (Fée) Christ	Plantae	NA	NA	NA	NA	NA	Trichomanes	Didymoglossum	NA	muscoides	angustifrons	(Fée) Christ	NA	NA	NA	NA	NA	NA	ferns-2072-syn-2	http://www.catalogueoflife.org/col/details/species/id/abfb16f06e7b7d28259c54b620b7c565/synonym/3209ba3de1921700b1cf50c6cb465702	NA
54134262	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115243	NA	synonym	species	NA	Trichomanes setiferum Bak.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Didymoglossum	NA	setiferum	NA	Bak.	NA	NA	NA	NA	NA	NA	ferns-2072-syn-3	http://www.catalogueoflife.org/col/details/species/id/abfb16f06e7b7d28259c54b620b7c565/synonym/d42e848c8dc1d030beb70636e6f7a2f5	NA
54115243	abfb16f06e7b7d28259c54b620b7c565	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54858688	accepted name	species	NA	Didymoglossum angustifrons Fée	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Didymoglossum	Didymoglossum	NA	angustifrons	NA	Fée	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2072	http://www.catalogueoflife.org/col/details/species/id/abfb16f06e7b7d28259c54b620b7c565	FALSE
54134263	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115244	NA	synonym	species	NA	Trichomanes ballardianum Alston	Plantae	NA	NA	NA	NA	NA	Trichomanes	Didymoglossum	NA	ballardianum	NA	Alston	NA	NA	NA	NA	NA	NA	ferns-2073-syn-1	http://www.catalogueoflife.org/col/details/species/id/a943832d1e4629a0f612f5d81967ee35/synonym/dd38d219915979e8012a7f4aa724d99d	NA
54134264	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115244	NA	synonym	species	NA	Microgonium ballardianum (Alston) Pic. Serm.	Plantae	NA	NA	NA	NA	NA	Microgonium	Didymoglossum	NA	ballardianum	NA	(Alston) Pic. Serm.	NA	NA	NA	NA	NA	NA	ferns-2073-syn-2	http://www.catalogueoflife.org/col/details/species/id/a943832d1e4629a0f612f5d81967ee35/synonym/3d2df6a87f4a2eece12196a839295bb3	NA
54115244	a943832d1e4629a0f612f5d81967ee35	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54858688	accepted name	species	NA	Didymoglossum ballardianum (Alston) J. P. Roux	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Didymoglossum	Didymoglossum	NA	ballardianum	NA	(Alston) J. P. Roux	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2073	http://www.catalogueoflife.org/col/details/species/id/a943832d1e4629a0f612f5d81967ee35	FALSE
54134265	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115245	NA	synonym	species	NA	Trichomanes barklyanum Bak.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Didymoglossum	NA	barklyanum	NA	Bak.	NA	NA	NA	NA	NA	NA	ferns-2074-syn-1	http://www.catalogueoflife.org/col/details/species/id/abbfeb8ba00a8f42c5387261ae6f85c0/synonym/768bfdb6578b5e7ed18cbdaebf62c904	NA
54115245	abbfeb8ba00a8f42c5387261ae6f85c0	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54858688	accepted name	species	NA	Didymoglossum barklyanum (Bak.) J. P. Roux	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Didymoglossum	Didymoglossum	NA	barklyanum	NA	(Bak.) J. P. Roux	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2074	http://www.catalogueoflife.org/col/details/species/id/abbfeb8ba00a8f42c5387261ae6f85c0	FALSE
54134266	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115246	NA	synonym	species	NA	Trichomanes beaverianum (Senterre & Rouhan) Christenh.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Didymoglossum	NA	beaverianum	NA	(Senterre & Rouhan) Christenh.	NA	NA	NA	NA	NA	NA	ferns-2075-syn-1	http://www.catalogueoflife.org/col/details/species/id/578440cb9aee51eb638e299b1d870878/synonym/e0b895686ebda2dd50c7c45d2828bd70	NA
54115246	578440cb9aee51eb638e299b1d870878	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54858688	accepted name	species	NA	Didymoglossum beaverianum Senterre & Rouhan	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Didymoglossum	Didymoglossum	NA	beaverianum	NA	Senterre & Rouhan	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2075	http://www.catalogueoflife.org/col/details/species/id/578440cb9aee51eb638e299b1d870878	FALSE
54134267	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115247	NA	synonym	species	NA	Trichomanes beccarianum Ces.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Didymoglossum	NA	beccarianum	NA	Ces.	NA	NA	NA	NA	NA	NA	ferns-2076-syn-1	http://www.catalogueoflife.org/col/details/species/id/73ec33fbabe438307ab73f56a6fd7d53/synonym/b3277b6b963911ad6132522e3e83ff41	NA
54134268	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115247	NA	synonym	species	NA	Microgonium beccarianum (Ces.) Copel.	Plantae	NA	NA	NA	NA	NA	Microgonium	Didymoglossum	NA	beccarianum	NA	(Ces.) Copel.	NA	NA	NA	NA	NA	NA	ferns-2076-syn-2	http://www.catalogueoflife.org/col/details/species/id/73ec33fbabe438307ab73f56a6fd7d53/synonym/ebb73ef4edb6e1238f1969c5616175e5	NA
54134269	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115247	NA	synonym	species	NA	Trichomanes minutissimum Alderw.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Didymoglossum	NA	minutissimum	NA	Alderw.	NA	NA	NA	NA	NA	NA	ferns-2076-syn-3	http://www.catalogueoflife.org/col/details/species/id/73ec33fbabe438307ab73f56a6fd7d53/synonym/401d3dbf2a19cfa0f9934ac3b8869e7d	NA
54134270	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115247	NA	synonym	species	NA	Trichomanes sayeri F. Muell. & Bak.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Didymoglossum	NA	sayeri	NA	F. Muell. & Bak.	NA	NA	NA	NA	NA	NA	ferns-2076-syn-4	http://www.catalogueoflife.org/col/details/species/id/73ec33fbabe438307ab73f56a6fd7d53/synonym/ac02cabc612c1b67f5566a095db1a6f7	NA
54134271	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115247	NA	synonym	species	NA	Trichomanes cognatum Ces.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Didymoglossum	NA	cognatum	NA	Ces.	NA	NA	NA	NA	NA	NA	ferns-2076-syn-5	http://www.catalogueoflife.org/col/details/species/id/73ec33fbabe438307ab73f56a6fd7d53/synonym/5420c68aa2d8841b82d27faf82d7d9b9	NA
54134272	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115247	NA	synonym	infraspecies	var.	Trichomanes motleyi var. cognatum (Ces.) C. Chr.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Didymoglossum	NA	motleyi	cognatum	(Ces.) C. Chr.	NA	NA	NA	NA	NA	NA	ferns-2076-syn-6	http://www.catalogueoflife.org/col/details/species/id/73ec33fbabe438307ab73f56a6fd7d53/synonym/e59295ab8e35178707b50c11ac21feef	NA
54115247	73ec33fbabe438307ab73f56a6fd7d53	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54858688	accepted name	species	NA	Didymoglossum beccarianum (Ces.) Senterre & Rouhan	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Didymoglossum	Didymoglossum	NA	beccarianum	NA	(Ces.) Senterre & Rouhan	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2076	http://www.catalogueoflife.org/col/details/species/id/73ec33fbabe438307ab73f56a6fd7d53	FALSE
54134273	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115248	NA	synonym	species	NA	Trichomanes benlii (Pic. Serm.) Benl	Plantae	NA	NA	NA	NA	NA	Trichomanes	Didymoglossum	NA	benlii	NA	(Pic. Serm.) Benl	NA	NA	NA	NA	NA	NA	ferns-2077-syn-1	http://www.catalogueoflife.org/col/details/species/id/f4a1b12d3d0ffb2b8eeaa688b0f46f21/synonym/f5589cd0464000e95cb970ecfe715b9b	NA
54134274	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115248	NA	synonym	species	NA	Microgonium benlii Pic. Serm.	Plantae	NA	NA	NA	NA	NA	Microgonium	Didymoglossum	NA	benlii	NA	Pic. Serm.	NA	NA	NA	NA	NA	NA	ferns-2077-syn-2	http://www.catalogueoflife.org/col/details/species/id/f4a1b12d3d0ffb2b8eeaa688b0f46f21/synonym/77d31fbb878a35649b54f564c01a44d8	NA
54115248	f4a1b12d3d0ffb2b8eeaa688b0f46f21	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54858688	accepted name	species	NA	Didymoglossum benlii (Pic. Serm.) J. P. Roux	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Didymoglossum	Didymoglossum	NA	benlii	NA	(Pic. Serm.) J. P. Roux	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2077	http://www.catalogueoflife.org/col/details/species/id/f4a1b12d3d0ffb2b8eeaa688b0f46f21	FALSE
54134275	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115249	NA	synonym	species	NA	Hemiphlebium bimarginatum (V. D. Bosch) Luerss.	Plantae	NA	NA	NA	NA	NA	Hemiphlebium	Didymoglossum	NA	bimarginatum	NA	(v. d. Bosch) Luerss.	NA	NA	NA	NA	NA	NA	ferns-2078-syn-1	http://www.catalogueoflife.org/col/details/species/id/0e4a669abf348606f5ababc4b9ea9785/synonym/527f0d5d233b5c5a7ffaaebf3e1275b4	NA
54134276	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115249	NA	synonym	species	NA	Microgonium bimarginatum V. D. Bosch	Plantae	NA	NA	NA	NA	NA	Microgonium	Didymoglossum	NA	bimarginatum	NA	v. d. Bosch	NA	NA	NA	NA	NA	NA	ferns-2078-syn-2	http://www.catalogueoflife.org/col/details/species/id/0e4a669abf348606f5ababc4b9ea9785/synonym/fff528ecd3881c05930ec3b92b7d43ed	NA
54134277	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115249	NA	synonym	species	NA	Microgonium nicobaricum R. D. Dixit & Shweta Singh	Plantae	NA	NA	NA	NA	NA	Microgonium	Didymoglossum	NA	nicobaricum	NA	R. D. Dixit & Shweta Singh	NA	NA	NA	NA	NA	NA	ferns-2078-syn-3	http://www.catalogueoflife.org/col/details/species/id/0e4a669abf348606f5ababc4b9ea9785/synonym/7007af58b644499e94ec509dee759256	NA
54134278	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115249	NA	synonym	species	NA	Trichomanes nicobaricum (R. D. Dixit & Sweta Singh) Christenh.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Didymoglossum	NA	nicobaricum	NA	(R. D. Dixit & Sweta Singh) Christenh.	NA	NA	NA	NA	NA	NA	ferns-2078-syn-4	http://www.catalogueoflife.org/col/details/species/id/0e4a669abf348606f5ababc4b9ea9785/synonym/844bcc9095508e9599be3e4d9a7ffa87	NA
54134279	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115249	NA	ambiguous synonym	species	NA	Trichomanes bimarginatum (V. D. Bosch) V. D. Bosch	Plantae	NA	NA	NA	NA	NA	Trichomanes	Didymoglossum	NA	bimarginatum	NA	(v. d. Bosch) v. d. Bosch	NA	NA	NA	NA	NA	NA	ferns-2078-syn-5	http://www.catalogueoflife.org/col/details/species/id/0e4a669abf348606f5ababc4b9ea9785/synonym/8b1cac71d40683ea01fa5ae2cea53fda	NA
54134280	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115249	NA	synonym	species	NA	Trichomanes neilgherense Bedd.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Didymoglossum	NA	neilgherense	NA	Bedd.	NA	NA	NA	NA	NA	NA	ferns-2078-syn-6	http://www.catalogueoflife.org/col/details/species/id/0e4a669abf348606f5ababc4b9ea9785/synonym/b5cc5951a152e55882042915979bc342	NA
54134281	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115249	NA	synonym	species	NA	Trichomanes yandinense Ball.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Didymoglossum	NA	yandinense	NA	Ball.	NA	NA	NA	NA	NA	NA	ferns-2078-syn-7	http://www.catalogueoflife.org/col/details/species/id/0e4a669abf348606f5ababc4b9ea9785/synonym/e29adfecef0de6fd5c94b9896e2975e7	NA
54115249	0e4a669abf348606f5ababc4b9ea9785	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54858688	accepted name	species	NA	Didymoglossum bimarginatum (V. D. Bosch) Ebihara & K. Iwats.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Didymoglossum	Didymoglossum	NA	bimarginatum	NA	(v. d. Bosch) Ebihara & K. Iwats.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2078	http://www.catalogueoflife.org/col/details/species/id/0e4a669abf348606f5ababc4b9ea9785	FALSE
54134282	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115250	NA	synonym	species	NA	Trichomanes bucinatum Mickel & Beitel	Plantae	NA	NA	NA	NA	NA	Trichomanes	Didymoglossum	NA	bucinatum	NA	Mickel & Beitel	NA	NA	NA	NA	NA	NA	ferns-2079-syn-1	http://www.catalogueoflife.org/col/details/species/id/1285a28d44eadb02120b3247bfe8b1d2/synonym/db312e85a11cbe6257eace0acf80d7a1	NA
54115250	1285a28d44eadb02120b3247bfe8b1d2	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54858688	provisionally accepted name	species	NA	Didymoglossum bucinatum (Mickel & Beitel) comb. ined.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Didymoglossum	Didymoglossum	NA	bucinatum	NA	(Mickel & Beitel) comb. ined.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2079	http://www.catalogueoflife.org/col/details/species/id/1285a28d44eadb02120b3247bfe8b1d2	FALSE
54134283	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115251	NA	synonym	species	NA	Trichomanes caluffii C. Sánchez	Plantae	NA	NA	NA	NA	NA	Trichomanes	Didymoglossum	NA	caluffii	NA	C. Sánchez	NA	NA	NA	NA	NA	NA	ferns-2080-syn-1	http://www.catalogueoflife.org/col/details/species/id/905483360b8b8f3ad65501c288fbbb92/synonym/34fbf729390b2a7300bf4ed9eb6e8053	NA
